id	list	window	wpm	reg_count	index	accuracy	sentence_id	sentence
84f29	4	12	279	1	76	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
84f29	4	0	271	1	77	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
84f29	4	0	166	5	78	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
84f29	4	0	347	1	79	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
84f29	4	14	172	4	80	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
85f19	1	14	227	3	1	-1	36	За два года накопилась уйма вопросов, на которые надо было о
85f19	1	0	263	1	2	-1	78	Этот студент получает только отличные оценки с самого перв�
85f19	1	12	254	1	3	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
85f19	1	16	248	2	4	1	56	Журналист взял карандаш, подвинул к себе чистый лист и напи�
85f19	1	16	173	3	5	-1	53	От внимания наблюдателя не должна ускользать даже малейшая
85f19	1	12	172	2	6	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
85f19	1	14	226	2	7	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
85f19	1	16	233	4	8	1	46	У нас в Волгограде многие придерживаются иной точки зрения.
85f19	1	16	194	3	9	-1	62	Не поручайте мужу ухаживать за рыбками в аквариуме, он обяз�
85f19	1	14	170	NA	10	-1	33	Я сделала шаг навстречу: приехала к ней, попросив выслушать
85f19	1	0	292	1	11	-1	80	Ненужный коврик из твёрдой пластмассы пригодится как подст
85f19	1	16	235	0	12	-1	59	Этот роман захватывает читателя с первой страницы и держит
85f19	1	16	215	3	13	-1	50	Один футболист, который получил растяжение, не участвовал в
85f19	1	12	159	NA	14	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
85f19	1	12	164	1	15	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
85f19	1	12	203	3	16	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
85f19	1	12	218	1	17	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
85f19	1	0	374	0	18	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
85f19	1	12	193	NA	19	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
85f19	1	14	232	4	20	-1	27	Мы установили камеру на новый штатив и приступили к съёмкам.
85f19	1	12	291	1	21	1	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
85f19	1	0	299	3	22	-1	71	А промывать манную крупу перед тем, как варить её, не пробов�
85f19	1	16	254	2	23	-1	55	Не обнаружив ничего в досье, сыщики решили рыть в другом нап
85f19	1	0	366	NA	24	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
85f19	1	12	285	3	25	-1	11	Ваня раскрыл было рот, но понял, что что-то не так, и промолча
85f19	1	0	271	3	26	-1	84	Каждое утро на самый верх крыши МГУ поднимается симпатична�
85f19	1	14	239	NA	28	1	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
85f19	1	0	320	1	29	1	69	На привале у озера юный турист вручил товарищам ведро и кув�
85f19	1	0	316	2	30	-1	79	Возможности этих перемен будут обсуждаться в Париже летом �
85f19	1	12	260	NA	31	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
85f19	1	16	NA	1	32	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
85f19	1	12	297	1	33	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
85f19	1	16	229	3	34	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
85f19	1	14	217	NA	35	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
85f19	1	14	175	3	36	1	45	На филологическом факультете студенты заметят явный крен в
85f19	1	14	202	0	37	-1	31	В числе возможных кандидатов называют депутата от партии п�
85f19	1	12	225	2	38	1	14	На вторичном рынке жилья розетки заклеивают обоями во врем�
85f19	1	0	169	3	39	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
85f19	1	16	97	7	40	-1	61	Отвернув цветастое покрывало, она осторожно присела на кра�
85f19	1	14	185	NA	41	1	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
85f19	1	14	221	NA	42	1	42	Её сын Гриша умер бездетным, и младший сын остался единстве�
85f19	1	16	177	4	43	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
85f19	1	16	271	3	44	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
85f19	1	14	233	2	45	-1	37	Собаку, виновницу случившегося, приказали сечь, хотя в чём б
85f19	1	14	181	3	46	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
85f19	1	14	179	3	47	-1	43	Автор принадлежит к числу последних свидетелей страшных со
85f19	1	0	251	0	48	-1	72	Существует легенда, что Ноев ковчег вынесло на вершину этой
85f19	1	16	229	2	49	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
85f19	1	0	271	2	50	-1	73	Чтобы придать объём тонким волосам, нанесите на них лечебну
85f19	1	0	286	2	51	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
85f19	1	14	194	2	52	-1	28	На массаже тело расслабляется и исчезает напряжение в мышц�
85f19	1	16	193	5	53	1	52	Душа требовала красоты, и Николай Фомин украсил свой дом ре�
85f19	1	16	172	3	54	1	51	Олень бродил среди берёз, жевал талый снег и поглядывал за р
85f19	1	14	215	3	55	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
85f19	1	16	240	2	56	-1	57	Дрозды и скворцы начали вить семейные гнёзда неподалеку др�
85f19	1	0	234	2	57	1	70	У мамы есть подруга, которая живёт прямо напротив здания те�
85f19	1	0	210	2	58	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
85f19	1	16	141	6	59	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
85f19	1	12	275	1	60	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
85f19	1	12	191	3	61	1	19	Ей хотелось выплеснуть чай на бежевый Юлин пиджак, но она сд
85f19	1	12	206	2	62	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
85f19	1	14	195	3	63	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
85f19	1	0	228	0	64	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
85f19	1	0	351	0	65	-1	82	В современном обществе семья и школа оказывают большое вли�
85f19	1	12	257	1	66	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
85f19	1	16	205	1	67	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
85f19	1	0	216	3	68	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
85f19	1	12	259	4	69	-1	22	Она почти не изменилась, только слегка пополнела и появилис
85f19	1	14	206	3	70	-1	44	Существуют такие микробы, которые могут жить при температу�
85f19	1	14	184	3	71	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
85f19	1	12	189	2	72	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
85f19	1	14	199	2	73	-1	39	Приготовь себе диетические овощные блюда, сытные и восхити�
85f19	1	16	179	2	74	-1	65	После завершения техосмотра эксперты называют цену, по кот�
85f19	1	16	187	4	75	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
85f19	1	0	324	0	76	1	67	В мои обязанности входило утром включить рубильник в подва�
85f19	1	0	301	1	77	-1	85	Торговля продуктами питания является одной из самых прибыл
85f19	1	12	218	3	78	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
85f19	1	14	241	2	79	-1	32	Там, недалеко от кухонной двери, сидел лис с треугольной мор
85f19	1	0	290	0	80	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
86m19	2	0	269	0	2	1	51	Олень бродил среди берёз, жевал талый снег и поглядывал за р
86m19	2	0	154	2	5	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
86m19	2	16	118	5	7	-1	71	А промывать манную крупу перед тем, как варить её, не пробов�
86m19	2	14	131	3	8	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
86m19	2	14	120	3	9	1	19	Ей хотелось выплеснуть чай на бежевый Юлин пиджак, но она сд
86m19	2	14	108	NA	10	1	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
86m19	2	12	156	3	11	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
86m19	2	14	129	5	12	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
86m19	2	0	234	2	13	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
86m19	2	14	77	4	14	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
86m19	2	0	256	3	15	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
86m19	2	16	152	1	16	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
86m19	2	16	140	3	17	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
86m19	2	0	187	4	18	-1	55	Не обнаружив ничего в досье, сыщики решили рыть в другом нап
86m19	2	14	62	NA	19	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
86m19	2	16	74	NA	20	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
86m19	2	14	74	NA	21	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
86m19	2	12	82	7	22	-1	33	Я сделала шаг навстречу: приехала к ней, попросив выслушать
86m19	2	12	114	3	24	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
86m19	2	14	183	NA	25	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
86m19	2	12	88	NA	27	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
86m19	2	16	92	4	28	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
86m19	2	16	212	3	29	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
86m19	2	0	192	2	30	-1	62	Не поручайте мужу ухаживать за рыбками в аквариуме, он обяз�
86m19	2	14	106	3	31	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
86m19	2	14	145	5	32	-1	6	Перед ним снова была прежняя Маша, которую он знал и любил.
86m19	2	12	136	5	33	1	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
86m19	2	14	102	NA	35	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
86m19	2	12	82	7	36	1	45	На филологическом факультете студенты заметят явный крен в
86m19	2	0	288	3	37	1	46	У нас в Волгограде многие придерживаются иной точки зрения.
86m19	2	0	244	4	38	1	52	Душа требовала красоты, и Николай Фомин украсил свой дом ре�
86m19	2	12	232	2	41	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
86m19	2	0	223	2	42	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
86m19	2	0	245	3	43	-1	59	Этот роман захватывает читателя с первой страницы и держит
86m19	2	0	164	4	44	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
86m19	2	14	169	NA	45	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
86m19	2	12	170	7	46	1	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
86m19	2	16	168	4	47	-1	79	Возможности этих перемен будут обсуждаться в Париже летом �
86m19	2	12	203	3	48	-1	28	На массаже тело расслабляется и исчезает напряжение в мышц�
86m19	2	14	219	3	49	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
86m19	2	16	177	5	50	-1	80	Ненужный коврик из твёрдой пластмассы пригодится как подст
86m19	2	12	223	2	51	-1	44	Существуют такие микробы, которые могут жить при температу�
86m19	2	16	142	NA	52	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
86m19	2	12	252	2	53	-1	36	За два года накопилась уйма вопросов, на которые надо было о
86m19	2	0	190	3	54	-1	50	Один футболист, который получил растяжение, не участвовал в
86m19	2	14	119	NA	55	1	14	На вторичном рынке жилья розетки заклеивают обоями во врем�
86m19	2	14	185	6	56	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
86m19	2	14	183	3	57	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
86m19	2	12	177	4	58	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
86m19	2	0	229	2	59	-1	53	От внимания наблюдателя не должна ускользать даже малейшая
86m19	2	0	204	3	60	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
86m19	2	16	161	5	61	-1	84	Каждое утро на самый верх крыши МГУ поднимается симпатична�
86m19	2	16	183	4	62	-1	82	В современном обществе семья и школа оказывают большое вли�
86m19	2	14	183	3	63	-1	22	Она почти не изменилась, только слегка пополнела и появилис
86m19	2	0	254	2	64	-1	65	После завершения техосмотра эксперты называют цену, по кот�
86m19	2	16	176	3	65	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
86m19	2	12	129	5	66	-1	43	Автор принадлежит к числу последних свидетелей страшных со
86m19	2	16	198	2	67	-1	85	Торговля продуктами питания является одной из самых прибыл
86m19	2	12	168	5	68	-1	32	Там, недалеко от кухонной двери, сидел лис с треугольной мор
86m19	2	16	194	4	69	-1	78	Этот студент получает только отличные оценки с самого перв�
86m19	2	12	176	5	70	-1	39	Приготовь себе диетические овощные блюда, сытные и восхити�
86m19	2	16	197	5	71	1	67	В мои обязанности входило утром включить рубильник в подва�
86m19	2	0	218	4	72	-1	61	Отвернув цветастое покрывало, она осторожно присела на кра�
86m19	2	12	181	5	73	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
86m19	2	0	268	2	74	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
86m19	2	0	199	3	75	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
86m19	2	0	280	2	76	-1	57	Дрозды и скворцы начали вить семейные гнёзда неподалеку др�
86m19	2	14	230	3	77	-1	11	Ваня раскрыл было рот, но понял, что что-то не так, и промолча
86m19	2	14	207	2	78	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
86m19	2	16	220	3	79	-1	72	Существует легенда, что Ноев ковчег вынесло на вершину этой
86m19	2	12	211	5	80	-1	37	Собаку, виновницу случившегося, приказали сечь, хотя в чём б
87f20	3	14	175	3	1	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
87f20	3	14	148	3	2	-1	72	Существует легенда, что Ноев ковчег вынесло на вершину этой
87f20	3	16	181	4	3	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
87f20	3	16	138	4	4	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
87f20	3	12	135	5	5	-1	57	Дрозды и скворцы начали вить семейные гнёзда неподалеку др�
87f20	3	0	189	2	6	1	42	Её сын Гриша умер бездетным, и младший сын остался единстве�
87f20	3	16	177	4	7	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
87f20	3	14	147	4	8	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
87f20	3	14	199	3	9	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
87f20	3	0	185	2	10	1	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
87f20	3	12	113	6	11	-1	53	От внимания наблюдателя не должна ускользать даже малейшая
87f20	3	16	167	3	12	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
87f20	3	12	117	6	13	-1	62	Не поручайте мужу ухаживать за рыбками в аквариуме, он обяз�
87f20	3	14	121	3	14	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
87f20	3	16	113	7	15	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
87f20	3	0	178	0	16	-1	32	Там, недалеко от кухонной двери, сидел лис с треугольной мор
87f20	3	12	170	0	17	-1	55	Не обнаружив ничего в досье, сыщики решили рыть в другом нап
87f20	3	16	166	1	18	1	14	На вторичном рынке жилья розетки заклеивают обоями во врем�
87f20	3	12	186	2	19	1	52	Душа требовала красоты, и Николай Фомин украсил свой дом ре�
87f20	3	16	100	7	20	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
87f20	3	16	111	4	22	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
87f20	3	14	149	4	23	-1	78	Этот студент получает только отличные оценки с самого перв�
87f20	3	0	253	2	24	1	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
87f20	3	16	212	4	25	-1	6	Перед ним снова была прежняя Маша, которую он знал и любил.
87f20	3	14	152	4	26	-1	85	Торговля продуктами питания является одной из самых прибыл
87f20	3	14	117	4	27	-1	73	Чтобы придать объём тонким волосам, нанесите на них лечебну
87f20	3	0	297	1	29	-1	27	Мы установили камеру на новый штатив и приступили к съёмкам.
87f20	3	14	147	3	30	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
87f20	3	16	172	4	31	-1	22	Она почти не изменилась, только слегка пополнела и появилис
87f20	3	12	190	2	32	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
87f20	3	16	261	1	33	1	19	Ей хотелось выплеснуть чай на бежевый Юлин пиджак, но она сд
87f20	3	14	196	4	34	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
87f20	3	0	241	4	35	-1	44	Существуют такие микробы, которые могут жить при температу�
87f20	3	14	252	2	36	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
87f20	3	12	155	4	37	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
87f20	3	0	237	1	38	-1	39	Приготовь себе диетические овощные блюда, сытные и восхити�
87f20	3	12	217	2	39	-1	50	Один футболист, который получил растяжение, не участвовал в
87f20	3	0	155	NA	40	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
87f20	3	14	215	2	41	-1	82	В современном обществе семья и школа оказывают большое вли�
87f20	3	16	174	2	42	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
87f20	3	12	186	2	43	1	51	Олень бродил среди берёз, жевал талый снег и поглядывал за р
87f20	3	0	164	2	44	-1	37	Собаку, виновницу случившегося, приказали сечь, хотя в чём б
87f20	3	16	265	2	45	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
87f20	3	16	228	3	46	-1	11	Ваня раскрыл было рот, но понял, что что-то не так, и промолча
87f20	3	12	197	1	47	-1	65	После завершения техосмотра эксперты называют цену, по кот�
87f20	3	14	187	4	48	1	67	В мои обязанности входило утром включить рубильник в подва�
87f20	3	14	137	6	49	-1	71	А промывать манную крупу перед тем, как варить её, не пробов�
87f20	3	0	240	2	50	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
87f20	3	16	130	5	51	-1	24	Убедительно просим вас разборчиво заполнять купон, желател
87f20	3	12	189	1	52	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
87f20	3	14	248	1	53	1	69	На привале у озера юный турист вручил товарищам ведро и кув�
87f20	3	12	106	3	54	-1	61	Отвернув цветастое покрывало, она осторожно присела на кра�
87f20	3	16	187	2	55	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
87f20	3	16	188	3	56	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
87f20	3	12	238	3	57	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
87f20	3	16	255	2	58	1	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
87f20	3	12	309	2	59	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
87f20	3	0	196	2	60	1	45	На филологическом факультете студенты заметят явный крен в
87f20	3	12	91	NA	61	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
87f20	3	12	170	4	62	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
87f20	3	0	149	5	63	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
87f20	3	14	269	2	64	1	70	У мамы есть подруга, которая живёт прямо напротив здания те�
87f20	3	0	234	2	65	-1	28	На массаже тело расслабляется и исчезает напряжение в мышц�
87f20	3	0	329	1	66	-1	36	За два года накопилась уйма вопросов, на которые надо было о
87f20	3	0	285	0	67	-1	33	Я сделала шаг навстречу: приехала к ней, попросив выслушать
87f20	3	12	265	2	68	1	46	У нас в Волгограде многие придерживаются иной точки зрения.
87f20	3	14	128	5	69	-1	80	Ненужный коврик из твёрдой пластмассы пригодится как подст
87f20	3	14	195	2	70	-1	79	Возможности этих перемен будут обсуждаться в Париже летом �
87f20	3	0	238	1	71	-1	43	Автор принадлежит к числу последних свидетелей страшных со
87f20	3	12	250	2	72	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
87f20	3	0	204	1	73	-1	31	В числе возможных кандидатов называют депутата от партии п�
87f20	3	0	218	3	74	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
87f20	3	0	233	2	75	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
87f20	3	16	184	4	76	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
87f20	3	0	285	1	77	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
87f20	3	14	189	4	78	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
87f20	3	12	264	2	79	-1	59	Этот роман захватывает читателя с первой страницы и держит
87f20	3	16	178	4	80	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
88f19	4	16	129	4	1	1	30	У моего отца был счёт в швейцарском банке, он был лесоторгов
88f19	4	16	175	4	2	-1	32	Там, недалеко от кухонной двери, сидел лис с треугольной мор
88f19	4	0	158	3	3	-1	23	Я люблю салат из картошки с зеленью, заправленный пахучим п�
88f19	4	16	116	3	4	1	42	Её сын Гриша умер бездетным, и младший сын остался единстве�
88f19	4	16	110	6	5	-1	41	В вопросе послышался упрёк командиру, словно он был виновни
88f19	4	0	167	2	6	-1	15	Если мы позволим этим людям уйти, наши проекты станут гораз�
88f19	4	0	131	3	7	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
88f19	4	16	101	3	8	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
88f19	4	14	138	3	9	-1	57	Дрозды и скворцы начали вить семейные гнёзда неподалеку др�
88f19	4	0	215	1	10	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
88f19	4	14	179	3	11	-1	47	Я сказал, что русский солдат омоет сапоги в Индийском океан�
88f19	4	12	201	2	12	-1	84	Каждое утро на самый верх крыши МГУ поднимается симпатична�
88f19	4	12	181	3	13	1	77	Когда родители пригрозили не взять её с собой, Маша очень ра
88f19	4	12	230	2	14	-1	73	Чтобы придать объём тонким волосам, нанесите на них лечебну
88f19	4	12	157	3	15	-1	81	В лесу ветром трепало сухие стебли растений, почерневшие от
88f19	4	12	264	1	16	1	67	В мои обязанности входило утром включить рубильник в подва�
88f19	4	14	284	0	17	-1	62	Не поручайте мужу ухаживать за рыбками в аквариуме, он обяз�
88f19	4	12	254	3	18	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
88f19	4	14	188	2	19	-1	61	Отвернув цветастое покрывало, она осторожно присела на кра�
88f19	4	0	278	0	20	1	7	Очень хочется заплести бант в косу и надеть красивое платье.
88f19	4	0	242	2	21	1	19	Ей хотелось выплеснуть чай на бежевый Юлин пиджак, но она сд
88f19	4	16	266	1	22	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
88f19	4	14	260	0	23	1	46	У нас в Волгограде многие придерживаются иной точки зрения.
88f19	4	0	304	1	24	-1	16	Покуда я нахожусь у власти, я буду предметом ярых нападок со
88f19	4	14	207	1	25	1	52	Душа требовала красоты, и Николай Фомин украсил свой дом ре�
88f19	4	12	164	2	26	-1	78	Этот студент получает только отличные оценки с самого перв�
88f19	4	16	223	2	27	-1	29	Володя каким-то образом узнал то, чего ему не надо было знат�
88f19	4	12	216	3	28	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
88f19	4	16	194	3	29	-1	43	Автор принадлежит к числу последних свидетелей страшных со
88f19	4	14	226	2	30	-1	50	Один футболист, который получил растяжение, не участвовал в
88f19	4	0	283	1	31	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
88f19	4	0	201	1	32	1	14	На вторичном рынке жилья розетки заклеивают обоями во врем�
88f19	4	16	205	4	33	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
88f19	4	14	270	4	34	1	56	Журналист взял карандаш, подвинул к себе чистый лист и напи�
88f19	4	12	314	2	35	1	70	У мамы есть подруга, которая живёт прямо напротив здания те�
88f19	4	0	201	1	36	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
88f19	4	0	287	1	37	-1	6	Перед ним снова была прежняя Маша, которую он знал и любил.
88f19	4	12	212	4	38	1	69	На привале у озера юный турист вручил товарищам ведро и кув�
88f19	4	0	241	2	39	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
88f19	4	0	335	1	40	-1	22	Она почти не изменилась, только слегка пополнела и появилис
88f19	4	16	103	NA	41	-1	27	Мы установили камеру на новый штатив и приступили к съёмкам.
88f19	4	14	202	4	42	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
88f19	4	14	NA	2	43	-1	59	Этот роман захватывает читателя с первой страницы и держит
88f19	4	14	153	5	44	1	51	Олень бродил среди берёз, жевал талый снег и поглядывал за р
88f19	4	0	380	0	45	-1	11	Ваня раскрыл было рот, но понял, что что-то не так, и промолча
88f19	4	14	289	1	46	-1	55	Не обнаружив ничего в досье, сыщики решили рыть в другом нап
88f19	4	16	136	3	47	-1	31	В числе возможных кандидатов называют депутата от партии п�
88f19	4	0	249	0	48	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
88f19	4	14	190	3	49	-1	65	После завершения техосмотра эксперты называют цену, по кот�
88f19	4	0	NA	0	50	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
88f19	4	14	255	4	51	1	63	Когда мне хотелось сгущёнки, папа мне её привозил, стоило то
88f19	4	12	187	4	52	-1	72	Существует легенда, что Ноев ковчег вынесло на вершину этой
88f19	4	12	317	1	53	-1	71	А промывать манную крупу перед тем, как варить её, не пробов�
88f19	4	16	280	1	54	-1	28	На массаже тело расслабляется и исчезает напряжение в мышц�
88f19	4	12	286	1	55	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
88f19	4	0	306	2	56	-1	12	На болотах оставался ещё лёд, но на берегах реки появилась т
88f19	4	12	233	3	57	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
88f19	4	0	400	0	58	1	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
88f19	4	14	240	2	59	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
88f19	4	16	NA	0	60	-1	36	За два года накопилась уйма вопросов, на которые надо было о
88f19	4	16	179	4	61	-1	38	Что может сделать самый сильный вол, если он впряжён в слома
88f19	4	14	NA	0	62	-1	48	Взяв с собой фотоаппарат, вся семья поехала в парк на пикник.
88f19	4	12	297	0	63	-1	66	У директора школы был тонкий нюх на талантливых педагогов.
88f19	4	12	293	0	64	-1	82	В современном обществе семья и школа оказывают большое вли�
88f19	4	16	241	3	65	-1	37	Собаку, виновницу случившегося, приказали сечь, хотя в чём б
88f19	4	16	150	4	66	1	45	На филологическом факультете студенты заметят явный крен в
88f19	4	16	239	4	67	-1	39	Приготовь себе диетические овощные блюда, сытные и восхити�
88f19	4	12	178	3	68	-1	74	Вспоминая журчание водяных струй, мы непременно подумаем о
88f19	4	12	221	2	69	-1	79	Возможности этих перемен будут обсуждаться в Париже летом �
88f19	4	14	305	2	70	-1	49	Мне нравится сын коллеги, который недавно заходил в наш отд�
88f19	4	16	332	0	71	-1	33	Я сделала шаг навстречу: приехала к ней, попросив выслушать
88f19	4	14	83	7	72	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
88f19	4	14	148	2	73	-1	53	От внимания наблюдателя не должна ускользать даже малейшая
88f19	4	16	172	2	74	1	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
88f19	4	12	197	3	75	-1	80	Ненужный коврик из твёрдой пластмассы пригодится как подст
88f19	4	0	329	0	76	-1	13	Ему удалось вскрыть банку об острый край бампера своего авт
